Frame,Timestamp,Joint,Angle,Status
919,1774369992.9266179,Right Leg,179,Extended
920,1774369992.9758837,Left Arm,153,Bent
920,1774369992.9768877,Right Arm,155,Bent
920,1774369992.9768877,Left Leg,178,Extended
920,1774369992.9768877,Right Leg,179,Extended
921,1774369993.0386565,Left Arm,34,Bent
921,1774369993.0386565,Right Arm,156,Bent
921,1774369993.0386565,Left Leg,178,Extended
921,1774369993.0398524,Right Leg,179,Extended
922,1774369993.097491,Left Arm,147,Bent
922,1774369993.097491,Right Arm,157,Bent
922,1774369993.097491,Left Leg,178,Extended
922,1774369993.097491,Right Leg,179,Extended
923,1774369993.1627944,Left Arm,155,Bent
923,1774369993.1633024,Right Arm,158,Bent
923,1774369993.1633024,Left Leg,178,Extended
923,1774369993.1633024,Right Leg,179,Extended
924,1774369993.2309704,Left Arm,154,Bent
924,1774369993.232416,Right Arm,158,Bent
924,1774369993.232416,Left Leg,178,Extended
924,1774369993.232416,Right Leg,179,Extended
925,1774369993.2943118,Left Arm,151,Bent
925,1774369993.2943118,Right Arm,156,Bent
925,1774369993.2953117,Left Leg,178,Extended
925,1774369993.2953117,Right Leg,179,Extended
926,1774369993.3603718,Left Arm,157,Bent
926,1774369993.3603718,Right Arm,156,Bent
926,1774369993.36181,Left Leg,178,Extended
926,1774369993.36181,Right Leg,179,Extended
927,1774369993.4200394,Left Arm,149,Bent
927,1774369993.4200394,Right Arm,113,Bent
927,1774369993.4200394,Left Leg,178,Extended
927,1774369993.4210482,Right Leg,179,Extended
928,1774369993.4839365,Left Arm,155,Bent
928,1774369993.4849486,Right Arm,152,Bent
928,1774369993.485934,Left Leg,178,Extended
928,1774369993.485934,Right Leg,179,Extended
929,1774369993.5555136,Left Arm,155,Bent
929,1774369993.5555136,Right Arm,155,Bent
929,1774369993.5565138,Left Leg,178,Extended
929,1774369993.5565138,Right Leg,179,Extended
930,1774369993.6146379,Left Arm,155,Bent
930,1774369993.6161342,Right Arm,155,Bent
930,1774369993.6161342,Left Leg,178,Extended
930,1774369993.6161342,Right Leg,179,Extended
931,1774369993.6790535,Left Arm,155,Bent
931,1774369993.6790535,Right Arm,157,Bent
931,1774369993.6800632,Left Leg,178,Extended
931,1774369993.6800632,Right Leg,179,Extended
932,1774369993.7418401,Left Arm,155,Bent
932,1774369993.7418401,Right Arm,155,Bent
932,1774369993.7418401,Left Leg,178,Extended
932,1774369993.7418401,Right Leg,179,Extended
933,1774369994.0957875,Left Arm,156,Bent
933,1774369994.0957875,Right Arm,156,Bent
933,1774369994.0967793,Left Leg,178,Extended
933,1774369994.0967793,Right Leg,178,Extended
934,1774369994.4485023,Left Arm,156,Bent
934,1774369994.4495015,Right Arm,153,Bent
934,1774369994.4495015,Left Leg,177,Extended
934,1774369994.4495015,Right Leg,179,Extended
935,1774369994.5208452,Left Arm,151,Bent
935,1774369994.5208452,Right Arm,139,Bent
935,1774369994.5218415,Left Leg,177,Extended
935,1774369994.5218415,Right Leg,179,Extended
936,1774369994.586589,Left Arm,155,Bent
936,1774369994.586589,Right Arm,148,Bent
936,1774369994.586589,Left Leg,177,Extended
936,1774369994.5875883,Right Leg,179,Extended
937,1774369994.6592202,Left Arm,151,Bent
937,1774369994.6592202,Right Arm,144,Bent
937,1774369994.6602225,Left Leg,177,Extended
937,1774369994.6602225,Right Leg,179,Extended
938,1774369994.7177544,Left Arm,135,Bent
938,1774369994.7177544,Right Arm,72,Bent
938,1774369994.7177544,Left Leg,177,Extended
938,1774369994.7177544,Right Leg,179,Extended
939,1774369994.7766366,Left Arm,138,Bent
939,1774369994.7766366,Right Arm,120,Bent
939,1774369994.7766366,Left Leg,177,Extended
939,1774369994.7766366,Right Leg,179,Extended
940,1774369994.841322,Left Arm,129,Bent
940,1774369994.8423226,Right Arm,80,Bent
940,1774369994.8423226,Left Leg,177,Extended
940,1774369994.8423226,Right Leg,179,Extended
941,1774369994.9060106,Left Arm,135,Bent
941,1774369994.9070146,Right Arm,105,Bent
941,1774369994.9070146,Left Leg,177,Extended
941,1774369994.9070146,Right Leg,179,Extended
942,1774369994.9658332,Left Arm,145,Bent
942,1774369994.9658332,Right Arm,138,Bent
942,1774369994.966867,Left Leg,178,Extended
942,1774369994.966867,Right Leg,179,Extended
943,1774369995.0257158,Left Arm,156,Bent
943,1774369995.0267851,Right Arm,151,Bent
943,1774369995.0267851,Left Leg,178,Extended
943,1774369995.0267851,Right Leg,179,Extended
944,1774369995.089847,Left Arm,156,Bent
944,1774369995.089847,Right Arm,151,Bent
944,1774369995.089847,Left Leg,178,Extended
944,1774369995.089847,Right Leg,179,Extended
945,1774369995.1548045,Left Arm,153,Bent
945,1774369995.1548045,Right Arm,150,Bent
945,1774369995.1553116,Left Leg,177,Extended
945,1774369995.1553116,Right Leg,179,Extended
946,1774369995.2149048,Left Arm,155,Bent
946,1774369995.2149048,Right Arm,147,Bent
946,1774369995.2159002,Left Leg,177,Extended
946,1774369995.2159002,Right Leg,179,Extended
947,1774369995.3176637,Left Arm,149,Bent
947,1774369995.3176637,Right Arm,147,Bent
947,1774369995.3193443,Left Leg,177,Extended
947,1774369995.3193443,Right Leg,179,Extended
948,1774369995.3863826,Left Arm,72,Bent
948,1774369995.3877196,Right Arm,135,Bent
948,1774369995.3877196,Left Leg,177,Extended
948,1774369995.3887172,Right Leg,179,Extended
949,1774369995.4454463,Left Arm,85,Bent
949,1774369995.4454463,Right Arm,107,Bent
949,1774369995.4470766,Left Leg,177,Extended
949,1774369995.4470766,Right Leg,179,Extended
950,1774369995.5202596,Left Arm,146,Bent
950,1774369995.521273,Right Arm,117,Bent
950,1774369995.521273,Left Leg,177,Extended
950,1774369995.5226955,Right Leg,179,Extended
951,1774369995.5986016,Left Arm,145,Bent
951,1774369995.5986016,Right Arm,120,Bent
951,1774369995.5986016,Left Leg,177,Extended
951,1774369995.5986016,Right Leg,179,Extended
952,1774369995.678986,Left Arm,146,Bent
952,1774369995.678986,Right Arm,122,Bent
952,1774369995.6805005,Left Leg,177,Extended
952,1774369995.6805005,Right Leg,179,Extended
953,1774369995.7465713,Left Arm,145,Bent
953,1774369995.7465713,Right Arm,124,Bent
953,1774369995.7475717,Left Leg,178,Extended
953,1774369995.7475717,Right Leg,179,Extended
954,1774369995.8009117,Left Arm,149,Bent
954,1774369995.8009117,Right Arm,134,Bent
954,1774369995.8009117,Left Leg,178,Extended
954,1774369995.8021514,Right Leg,179,Extended
955,1774369996.1429029,Left Arm,152,Bent
955,1774369996.1439202,Right Arm,140,Bent
955,1774369996.1439202,Left Leg,178,Extended
955,1774369996.1449215,Right Leg,179,Extended
956,1774369996.4569488,Left Arm,154,Bent
956,1774369996.4569488,Right Arm,140,Bent
956,1774369996.4569488,Left Leg,178,Extended
956,1774369996.4579477,Right Leg,179,Extended
957,1774369996.5214434,Left Arm,153,Bent
957,1774369996.5229526,Right Arm,140,Bent
957,1774369996.5229526,Left Leg,178,Extended
957,1774369996.5243707,Right Leg,179,Extended
958,1774369996.5874674,Left Arm,154,Bent
958,1774369996.58848,Right Arm,135,Bent
958,1774369996.58848,Left Leg,178,Extended
958,1774369996.58848,Right Leg,178,Extended
959,1774369996.6599157,Left Arm,154,Bent
959,1774369996.6599157,Right Arm,136,Bent
959,1774369996.6609082,Left Leg,178,Extended
959,1774369996.6609082,Right Leg,178,Extended
960,1774369996.725756,Left Arm,155,Bent
960,1774369996.7270172,Right Arm,136,Bent
960,1774369996.7270172,Left Leg,178,Extended
960,1774369996.7281933,Right Leg,179,Extended
961,1774369996.8078012,Left Arm,149,Bent
961,1774369996.8078012,Right Arm,135,Bent
961,1774369996.8078012,Left Leg,177,Extended
961,1774369996.808806,Right Leg,179,Extended
962,1774369996.8755581,Left Arm,147,Bent
962,1774369996.8765695,Right Arm,139,Bent
962,1774369996.8765695,Left Leg,177,Extended
962,1774369996.8775845,Right Leg,179,Extended
963,1774369996.9331217,Left Arm,150,Bent
963,1774369996.9331217,Right Arm,143,Bent
963,1774369996.9331217,Left Leg,178,Extended
963,1774369996.9331217,Right Leg,178,Extended
964,1774369996.994754,Left Arm,151,Bent
964,1774369996.994754,Right Arm,143,Bent
964,1774369996.9957573,Left Leg,178,Extended
964,1774369996.9957573,Right Leg,179,Extended
965,1774369997.0530384,Left Arm,150,Bent
965,1774369997.0530384,Right Arm,144,Bent
965,1774369997.0530384,Left Leg,177,Extended
965,1774369997.0530384,Right Leg,179,Extended
966,1774369997.1160955,Left Arm,153,Bent
966,1774369997.1160955,Right Arm,146,Bent
966,1774369997.117087,Left Leg,178,Extended
966,1774369997.117087,Right Leg,179,Extended
967,1774369997.1791236,Left Arm,154,Bent
967,1774369997.1801023,Right Arm,143,Bent
967,1774369997.1801023,Left Leg,178,Extended
967,1774369997.1801023,Right Leg,178,Extended
968,1774369997.527715,Left Arm,156,Bent
968,1774369997.527715,Right Arm,148,Bent
968,1774369997.528825,Left Leg,178,Extended
968,1774369997.528825,Right Leg,179,Extended
969,1774369997.8032033,Left Arm,154,Bent
969,1774369997.8032033,Right Arm,145,Bent
969,1774369997.8032033,Left Leg,178,Extended
969,1774369997.8032033,Right Leg,179,Extended
970,1774369997.8750486,Left Arm,156,Bent
970,1774369997.8760467,Right Arm,146,Bent
970,1774369997.8760467,Left Leg,178,Extended
970,1774369997.8770468,Right Leg,178,Extended
971,1774369997.9366953,Left Arm,153,Bent
971,1774369997.9366953,Right Arm,95,Bent
971,1774369997.9376895,Left Leg,178,Extended
971,1774369997.9376895,Right Leg,179,Extended
972,1774369997.9996135,Left Arm,148,Bent
972,1774369998.0007706,Right Arm,105,Bent
972,1774369998.0007706,Left Leg,178,Extended
972,1774369998.0017703,Right Leg,179,Extended
973,1774369998.0611887,Left Arm,149,Bent
973,1774369998.0621414,Right Arm,120,Bent
973,1774369998.0621414,Left Leg,178,Extended
973,1774369998.0621414,Right Leg,179,Extended
974,1774369998.1154232,Left Arm,146,Bent
974,1774369998.1154232,Right Arm,107,Bent
974,1774369998.1164246,Left Leg,178,Extended
974,1774369998.1164246,Right Leg,179,Extended
975,1774369998.178559,Left Arm,147,Bent
975,1774369998.178559,Right Arm,117,Bent
975,1774369998.178559,Left Leg,178,Extended
975,1774369998.179667,Right Leg,179,Extended
976,1774369998.540422,Left Arm,153,Bent
976,1774369998.5414214,Right Arm,127,Bent
976,1774369998.5414214,Left Leg,178,Extended
976,1774369998.542422,Right Leg,179,Extended
977,1774369998.748482,Left Arm,153,Bent
977,1774369998.748482,Right Arm,123,Bent
977,1774369998.748482,Left Leg,178,Extended
977,1774369998.7494872,Right Leg,178,Extended
978,1774369998.8216674,Left Arm,151,Bent
978,1774369998.8216674,Right Arm,128,Bent
978,1774369998.8216674,Left Leg,178,Extended
978,1774369998.8229668,Right Leg,179,Extended
979,1774369998.8934736,Left Arm,149,Bent
979,1774369998.8934736,Right Arm,128,Bent
979,1774369998.8944733,Left Leg,178,Extended
979,1774369998.8954716,Right Leg,179,Extended
980,1774369998.9669917,Left Arm,142,Bent
980,1774369998.9669917,Right Arm,120,Bent
980,1774369998.9669917,Left Leg,178,Extended
980,1774369998.968003,Right Leg,178,Extended
981,1774369999.032575,Left Arm,143,Bent
981,1774369999.032575,Right Arm,139,Bent
981,1774369999.032575,Left Leg,178,Extended
981,1774369999.032575,Right Leg,178,Extended
982,1774369999.4056354,Left Arm,144,Bent
982,1774369999.4056354,Right Arm,128,Bent
982,1774369999.4056354,Left Leg,178,Extended
982,1774369999.4056354,Right Leg,178,Extended
983,1774369999.6785347,Left Arm,147,Bent
983,1774369999.6796582,Right Arm,137,Bent
983,1774369999.6796582,Left Leg,178,Extended
983,1774369999.680664,Right Leg,178,Extended
984,1774369999.74273,Left Arm,149,Bent
984,1774369999.74273,Right Arm,139,Bent
984,1774369999.74273,Left Leg,178,Extended
984,1774369999.7437456,Right Leg,178,Extended
985,1774369999.802513,Left Arm,150,Bent
985,1774369999.802513,Right Arm,137,Bent
985,1774369999.802513,Left Leg,178,Extended
985,1774369999.8035133,Right Leg,178,Extended
986,1774369999.865407,Left Arm,130,Bent
986,1774369999.865407,Right Arm,73,Bent
986,1774369999.865407,Left Leg,178,Extended
986,1774369999.865407,Right Leg,178,Extended
987,1774369999.9327848,Left Arm,121,Bent
987,1774369999.9327848,Right Arm,72,Bent
987,1774369999.9327848,Left Leg,178,Extended
987,1774369999.9327848,Right Leg,178,Extended
988,1774369999.989914,Left Arm,135,Bent
988,1774369999.989914,Right Arm,118,Bent
988,1774369999.9910676,Left Leg,178,Extended
988,1774369999.9910676,Right Leg,179,Extended
989,1774370000.0510197,Left Arm,146,Bent
989,1774370000.0510197,Right Arm,141,Bent
989,1774370000.0510197,Left Leg,178,Extended
989,1774370000.052038,Right Leg,179,Extended
990,1774370000.1131737,Left Arm,151,Bent
990,1774370000.1131737,Right Arm,140,Bent
990,1774370000.1131737,Left Leg,178,Extended
990,1774370000.1131737,Right Leg,179,Extended
991,1774370000.1757174,Left Arm,155,Bent
991,1774370000.1757174,Right Arm,151,Bent
991,1774370000.1757174,Left Leg,178,Extended
991,1774370000.1770265,Right Leg,179,Extended
992,1774370000.2363927,Left Arm,156,Bent
992,1774370000.2363927,Right Arm,154,Bent
992,1774370000.2363927,Left Leg,178,Extended
992,1774370000.2363927,Right Leg,179,Extended
993,1774370000.299394,Left Arm,157,Bent
993,1774370000.299394,Right Arm,152,Bent
993,1774370000.299394,Left Leg,177,Extended
993,1774370000.299394,Right Leg,179,Extended
994,1774370000.3688235,Left Arm,156,Bent
994,1774370000.3688235,Right Arm,149,Bent
994,1774370000.369823,Left Leg,178,Extended
994,1774370000.369823,Right Leg,178,Extended
995,1774370000.4293509,Left Arm,155,Bent
995,1774370000.4293509,Right Arm,147,Bent
995,1774370000.4303503,Left Leg,178,Extended
995,1774370000.4303503,Right Leg,178,Extended
